_id,co_mun,no_mun,ano,variavel,social_categoria,social_subcategoria,valor
260,2700508,Barra de Santo Antônio,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,2701.0
261,2700508,Barra de Santo Antônio,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5215729.0
262,2700508,Barra de Santo Antônio,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2122.29
263,2700508,Barra de Santo Antônio,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,2589.0
264,2700508,Barra de Santo Antônio,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5702176.0
265,2700508,Barra de Santo Antônio,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2222.14
266,2700508,Barra de Santo Antônio,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,2725.0
267,2700508,Barra de Santo Antônio,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6102540.0
268,2700508,Barra de Santo Antônio,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2251.49
269,2700508,Barra de Santo Antônio,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,3416.0
270,2700508,Barra de Santo Antônio,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7144902.0
271,2700508,Barra de Santo Antônio,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2226.15
272,2700508,Barra de Santo Antônio,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,4021.0
273,2700508,Barra de Santo Antônio,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8485844.0
274,2700508,Barra de Santo Antônio,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2219.56
275,2700508,Barra de Santo Antônio,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,3840.0
276,2700508,Barra de Santo Antônio,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8766696.0
277,2700508,Barra de Santo Antônio,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,682.72
278,2700508,Barra de Santo Antônio,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,3768.0
279,2700508,Barra de Santo Antônio,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2597948.0
280,2700508,Barra de Santo Antônio,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,995.98
281,2700508,Barra de Santo Antônio,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,3750.0
282,2700508,Barra de Santo Antônio,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3724798.0
283,2700508,Barra de Santo Antônio,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3423.23
284,2700508,Barra de Santo Antônio,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,4201.0
285,2700508,Barra de Santo Antônio,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,14552350.0
286,2700607,Barra de São Miguel,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,843.86
287,2700607,Barra de São Miguel,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,175.0
288,2700607,Barra de São Miguel,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,131475.0
289,2700607,Barra de São Miguel,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,777.43
290,2700607,Barra de São Miguel,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,358.0
291,2700607,Barra de São Miguel,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,165885.0
292,2700607,Barra de São Miguel,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,762.99
293,2700607,Barra de São Miguel,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,827.0
294,2700607,Barra de São Miguel,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,502154.0
295,2700607,Barra de São Miguel,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,818.21
296,2700607,Barra de São Miguel,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,776.0
297,2700607,Barra de São Miguel,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,639704.0
298,2700607,Barra de São Miguel,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,980.21
299,2700607,Barra de São Miguel,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,707.0
300,2700607,Barra de São Miguel,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,717024.0
301,2700607,Barra de São Miguel,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1063.39
302,2700607,Barra de São Miguel,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,918.0
303,2700607,Barra de São Miguel,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,845867.0
304,2700607,Barra de São Miguel,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1108.71
305,2700607,Barra de São Miguel,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,954.0
306,2700607,Barra de São Miguel,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1015842.0
307,2700607,Barra de São Miguel,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1343.07
308,2700607,Barra de São Miguel,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,881.0
309,2700607,Barra de São Miguel,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1204140.0
310,2700607,Barra de São Miguel,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1601.32
311,2700607,Barra de São Miguel,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,899.0
312,2700607,Barra de São Miguel,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1392222.0
313,2700607,Barra de São Miguel,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1826.69
314,2700607,Barra de São Miguel,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,916.0
315,2700607,Barra de São Miguel,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1628634.0
316,2700607,Barra de São Miguel,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2000.2
317,2700607,Barra de São Miguel,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,977.0
318,2700607,Barra de São Miguel,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1889676.0
319,2700607,Barra de São Miguel,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2093.84
320,2700607,Barra de São Miguel,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,906.0
321,2700607,Barra de São Miguel,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1991829.0
322,2700607,Barra de São Miguel,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2188.75
323,2700607,Barra de São Miguel,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,930.0
324,2700607,Barra de São Miguel,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2209333.0
325,2700607,Barra de São Miguel,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2219.42
326,2700607,Barra de São Miguel,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,1195.0
327,2700607,Barra de São Miguel,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2541802.0
328,2700607,Barra de São Miguel,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2260.83
329,2700607,Barra de São Miguel,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,1317.0
330,2700607,Barra de São Miguel,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2813318.0
331,2700607,Barra de São Miguel,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2414.29
332,2700607,Barra de São Miguel,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,1209.0
333,2700607,Barra de São Miguel,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3034636.0
334,2700607,Barra de São Miguel,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,837.34
335,2700607,Barra de São Miguel,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,1227.0
336,2700607,Barra de São Miguel,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1019929.0
337,2700607,Barra de São Miguel,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1276.08
338,2700607,Barra de São Miguel,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,1232.0
339,2700607,Barra de São Miguel,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1568856.0
340,2700607,Barra de São Miguel,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3459.83
341,2700607,Barra de São Miguel,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,1624.0
342,2700607,Barra de São Miguel,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5802541.0
343,2700706,Batalha,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,988.94
344,2700706,Batalha,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,792.0
345,2700706,Batalha,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,584319.0
346,2700706,Batalha,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,928.58
347,2700706,Batalha,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,1680.0
348,2700706,Batalha,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1012396.0
349,2700706,Batalha,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,841.05
350,2700706,Batalha,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,2208.0
351,2700706,Batalha,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1708064.0
352,2700706,Batalha,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,915.31
353,2700706,Batalha,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,2187.0
354,2700706,Batalha,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1995411.0
355,2700706,Batalha,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1069.96
356,2700706,Batalha,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,2097.0
357,2700706,Batalha,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2303536.0
358,2700706,Batalha,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1168.01
359,2700706,Batalha,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,2652.0
360,2700706,Batalha,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2719812.0
361,2700706,Batalha,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1213.48
362,2700706,Batalha,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,2659.0
363,2700706,Batalha,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3305146.0
364,2700706,Batalha,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1386.77
365,2700706,Batalha,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,2833.0
366,2700706,Batalha,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3941826.0
367,2700706,Batalha,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1647.54
368,2700706,Batalha,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,2923.0
369,2700706,Batalha,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4708996.0
370,2700706,Batalha,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2176.87
371,2700706,Batalha,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,2893.0
372,2700706,Batalha,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6344592.0
373,2700706,Batalha,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2467.49
374,2700706,Batalha,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,2887.0
375,2700706,Batalha,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7122672.0
376,2700706,Batalha,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2594.0
377,2700706,Batalha,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,2754.0
378,2700706,Batalha,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7448436.0
379,2700706,Batalha,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2653.63
380,2700706,Batalha,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,2997.0
381,2700706,Batalha,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8281939.0
382,2700706,Batalha,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2691.91
383,2700706,Batalha,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,3327.0
384,2700706,Batalha,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8739774.0
385,2700706,Batalha,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2663.12
386,2700706,Batalha,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,3375.0
387,2700706,Batalha,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8952163.0
388,2700706,Batalha,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2686.67
389,2700706,Batalha,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,3251.0
390,2700706,Batalha,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8962522.0
391,2700706,Batalha,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,838.25
